-20	Anti-N(2120)0	2.12	0.304641544	4	-1	0	0	0	0	0	4
-2128	Anti-N(2190)+	2.19	0.5	8	-1	0	0	0	0	-1	4
-1218	Anti-N(2190)0	2.19	0.5	8	-1	0	0	0	0	0	4
1218	N(2190)0	2.19	0.5	8	1	0	0	0	0	0	4
2128	N(2190)+	2.19	0.5	8	1	0	0	0	0	1	4
-92	Anti-N(2220)0	2.25	0.4	10	-1	0	0	0	0	0	4
-91	Anti-N(2220)+	2.25	0.4	10	-1	0	0	0	0	-1	4
91	N(2220)+	2.25	0.4	10	1	0	0	0	0	1	4
92	N(2220)0	2.25	0.4	10	1	0	0	0	0	0	4
-94	Anti-N(2250)0	2.275	0.5	10	-1	0	0	0	0	0	4
-93	Anti-N(2250)+	2.275	0.5	10	-1	0	0	0	0	-1	4
93	N(2250)+	2.275	0.5	10	1	0	0	0	0	1	4
94	N(2250)0	2.275	0.5	10	1	0	0	0	0	0	4
-96	Anti-N(2600)0	2.6	0.65	12	-1	0	0	0	0	0	2
-95	Anti-N(2600)+	2.6	0.65	12	-1	0	0	0	0	-1	2
95	N(2600)+	2.6	0.65	12	1	0	0	0	0	1	2
96	N(2600)0	2.6	0.65	12	1	0	0	0	0	0	2
125	N(2700)0	2.7	0.436158087	14	1	0	0	0	0	0	2
124	N(2700)+	2.7	0.436121728	14	1	0	0	0	0	1	2
-124	Anti-N(2700)+	2.7	0.436121728	14	-1	0	0	0	0	-1	2
-125	Anti-N(2700)0	2.7	0.436158087	14	-1	0	0	0	0	0	2
1059	N(1990)0	1.99	0.28	8	1	0	0	0	0	0	6
1058	N(1990)+	1.99	0.28	8	1	0	0	0	0	1	6
-1059	Anti-N(1990)0	1.99	0.28	8	-1	0	0	0	0	0	6
-1058	Anti-N(1990)+	1.99	0.28	8	-1	0	0	0	0	-1	6
-2224	Anti-Delta(1232)++	1.232	0.12	4	-1	0	0	0	0	-2	1
-2214	Anti-Delta(1232)+	1.232	0.12	4	-1	0	0	0	0	-1	2
-2114	Anti-Delta(1232)0	1.232	0.12	4	-1	0	0	0	0	0	2
-1114	Anti-Delta(1232)-	1.232	0.12	4	-1	0	0	0	0	1	1
1114	Delta(1232)-	1.232	0.12	4	1	0	0	0	0	-1	1
2114	Delta(1232)0	1.232	0.12	4	1	0	0	0	0	0	2
2214	Delta(1232)+	1.232	0.12	4	1	0	0	0	0	1	2
2224	Delta(1232)++	1.232	0.12	4	1	0	0	0	0	2	1
-32224	Anti-Delta(1600)++	1.6	0.32	4	-1	0	0	0	0	-2	5
-32214	Anti-Delta(1600)+	1.6	0.32	4	-1	0	0	0	0	-1	9
-32114	Anti-Delta(1600)0	1.6	0.32	4	-1	0	0	0	0	0	9
-31114	Anti-Delta(1600)-	1.6	0.32	4	-1	0	0	0	0	1	5
31114	Delta(1600)-	1.6	0.32	4	1	0	0	0	0	-1	5
32114	Delta(1600)0	1.6	0.32	4	1	0	0	0	0	0	9
32214	Delta(1600)+	1.6	0.32	4	1	0	0	0	0	1	9
32224	Delta(1600)++	1.6	0.32	4	1	0	0	0	0	2	5
-2222	Anti-Delta(1620)++	1.63	0.14	2	-1	0	0	0	0	-2	4
-2122	Anti-Delta(1620)+	1.63	0.14	2	-1	0	0	0	0	-1	7
-1212	Anti-Delta(1620)0	1.63	0.14	2	-1	0	0	0	0	0	7
-1112	Anti-Delta(1620)-	1.63	0.14	2	-1	0	0	0	0	1	4
1112	Delta(1620)-	1.63	0.14	2	1	0	0	0	0	-1	4
1212	Delta(1620)0	1.63	0.14	2	1	0	0	0	0	0	7
2122	Delta(1620)+	1.63	0.14	2	1	0	0	0	0	1	7
2222	Delta(1620)++	1.63	0.14	2	1	0	0	0	0	2	4
-12224	Anti-Delta(1700)++	1.7	0.3	4	-1	0	0	0	0	-2	5
-12214	Anti-Delta(1700)+	1.7	0.3	4	-1	0	0	0	0	-1	8
-12114	Anti-Delta(1700)0	1.7	0.3	4	-1	0	0	0	0	0	8
-11114	Anti-Delta(1700)-	1.7	0.3	4	-1	0	0	0	0	1	5
11114	Delta(1700)-	1.7	0.3	4	1	0	0	0	0	-1	5
12114	Delta(1700)0	1.7	0.3	4	1	0	0	0	0	0	8
12214	Delta(1700)+	1.7	0.3	4	1	0	0	0	0	1	8
12224	Delta(1700)++	1.7	0.3	4	1	0	0	0	0	2	5
129	Delta(1750)-	1.75	0.248270365	2	1	0	0	0	0	-1	2
128	Delta(1750)0	1.75	0.22074306	2	1	0	0	0	0	0	4
127	Delta(1750)+	1.75	0.220759095	2	1	0	0	0	0	1	4
126	Delta(1750)++	1.75	0.248270365	2	1	0	0	0	0	2	2
-126	Anti-Delta(1750)++	1.75	0.248270365	2	-1	0	0	0	0	-2	2
-127	Anti-Delta(1750)+	1.75	0.220759095	2	-1	0	0	0	0	-1	4
-128	Anti-Delta(1750)0	1.75	0.22074306	2	-1	0	0	0	0	0	4
-129	Anti-Delta(1750)-	1.75	0.248270365	2	-1	0	0	0	0	1	2
1133	Delta(1900)-	1.86	0.249835583	2	1	0	0	0	0	-1	5
1132	Delta(1900)0	1.86	0.243418326	2	1	0	0	0	0	0	8
1131	Delta(1900)+	1.86	0.243428846	2	1	0	0	0	0	1	8
1130	Delta(1900)++	1.86	0.249835583	2	1	0	0	0	0	2	5
-1130	Anti-Delta(1900)++	1.86	0.249835583	2	-1	0	0	0	0	-2	5
-1131	Anti-Delta(1900)+	1.86	0.243428846	2	-1	0	0	0	0	-1	8
-1132	Anti-Delta(1900)0	1.86	0.243418326	2	-1	0	0	0	0	0	8
-1133	Anti-Delta(1900)-	1.86	0.249835583	2	-1	0	0	0	0	1	5
-2226	Anti-Delta(1905)++	1.88	0.33	6	-1	0	0	0	0	-2	4
-2126	Anti-Delta(1905)+	1.88	0.33	6	-1	0	0	0	0	-1	7
-1216	Anti-Delta(1905)0	1.88	0.33	6	-1	0	0	0	0	0	7
-1116	Anti-Delta(1905)-	1.88	0.33	6	-1	0	0	0	0	1	4
1116	Delta(1905)-	1.88	0.33	6	1	0	0	0	0	-1	4
1216	Delta(1905)0	1.88	0.33	6	1	0	0	0	0	0	7
2126	Delta(1905)+	1.88	0.33	6	1	0	0	0	0	1	7
2226	Delta(1905)++	1.88	0.33	6	1	0	0	0	0	2	4
-22222	Anti-Delta(1910)++	1.89	0.28	2	-1	0	0	0	0	-2	5
-22122	Anti-Delta(1910)+	1.89	0.28	2	-1	0	0	0	0	-1	8
-21212	Anti-Delta(1910)0	1.89	0.28	2	-1	0	0	0	0	0	8
-21112	Anti-Delta(1910)-	1.89	0.28	2	-1	0	0	0	0	1	5
21112	Delta(1910)-	1.89	0.28	2	1	0	0	0	0	-1	5
21212	Delta(1910)0	1.89	0.28	2	1	0	0	0	0	0	8
22122	Delta(1910)+	1.89	0.28	2	1	0	0	0	0	1	8
22222	Delta(1910)++	1.89	0.28	2	1	0	0	0	0	2	5
-22224	Anti-Delta(1920)++	1.92	0.26	4	-1	0	0	0	0	-2	6
-22214	Anti-Delta(1920)+	1.92	0.26	4	-1	0	0	0	0	-1	10
-22114	Anti-Delta(1920)0	1.92	0.26	4	-1	0	0	0	0	0	10
-21114	Anti-Delta(1920)-	1.92	0.26	4	-1	0	0	0	0	1	6
21114	Delta(1920)-	1.92	0.26	4	1	0	0	0	0	-1	6
22114	Delta(1920)0	1.92	0.26	4	1	0	0	0	0	0	10
22214	Delta(1920)+	1.92	0.26	4	1	0	0	0	0	1	10
22224	Delta(1920)++	1.92	0.26	4	1	0	0	0	0	2	6
-12226	Anti-Delta(1930)++	1.93	0.35	6	-1	0	0	0	0	-2	2
-12126	Anti-Delta(1930)+	1.93	0.35	6	-1	0	0	0	0	-1	4
-11216	Anti-Delta(1930)0	1.93	0.35	6	-1	0	0	0	0	0	4
-11116	Anti-Delta(1930)-	1.93	0.35	6	-1	0	0	0	0	1	2
11116	Delta(1930)-	1.93	0.35	6	1	0	0	0	0	-1	2
11216	Delta(1930)0	1.93	0.35	6	1	0	0	0	0	0	4
12126	Delta(1930)+	1.93	0.35	6	1	0	0	0	0	1	4
12226	Delta(1930)++	1.93	0.35	6	1	0	0	0	0	2	2
-2228	Anti-Delta(1950)++	1.93	0.285	8	-1	0	0	0	0	-2	4
-2218	Anti-Delta(1950)+	1.93	0.285	8	-1	0	0	0	0	-1	7
-2118	Anti-Delta(1950)0	1.93	0.285	8	-1	0	0	0	0	0	7
-1118	Anti-Delta(1950)-	1.93	0.285	8	-1	0	0	0	0	1	4
1118	Delta(1950)-	1.93	0.285	8	1	0	0	0	0	-1	4
2118	Delta(1950)0	1.93	0.285	8	1	0	0	0	0	0	7
2218	Delta(1950)+	1.93	0.285	8	1	0	0	0	0	1	7
2228	Delta(1950)++	1.93	0.285	8	1	0	0	0	0	2	4
1137	Delta(1940)-	2	0.35	4	1	0	0	0	0	-1	4
1136	Delta(1940)0	2	0.35	4	1	0	0	0	0	0	7
1135	Delta(1940)+	2	0.35	4	1	0	0	0	0	1	7
1134	Delta(1940)++	2	0.35	4	1	0	0	0	0	2	4
-1134	Anti-Delta(1940)++	2	0.35	4	-1	0	0	0	0	-2	4
-1135	Anti-Delta(1940)+	2	0.35	4	-1	0	0	0	0	-1	7
-1136	Anti-Delta(1940)0	2	0.35	4	-1	0	0	0	0	0	7
-1137	Anti-Delta(1940)-	2	0.35	4	-1	0	0	0	0	1	4
1141	Delta(2000)-	2	0.25218341	6	1	0	0	0	0	-1	4
1140	Delta(2000)0	2	0.277431225	6	1	0	0	0	0	0	7
1139	Delta(2000)+	2	0.277433472	6	1	0	0	0	0	1	7
1138	Delta(2000)++	2	0.25218341	6	1	0	0	0	0	2	4
-1138	Anti-Delta(2000)++	2	0.25218341	6	-1	0	0	0	0	-2	4
-1139	Anti-Delta(2000)+	2	0.277433472	6	-1	0	0	0	0	-1	7
-1140	Anti-Delta(2000)0	2	0.277431225	6	-1	0	0	0	0	0	7
-1141	Anti-Delta(2000)-	2	0.25218341	6	-1	0	0	0	0	1	4
97	Delta(2420)++	2.42	0.4	12	1	0	0	0	0	2	2
98	Delta(2420)+	2.42	0.4	12	1	0	0	0	0	1	4
99	Delta(2420)0	2.42	0.4	12	1	0	0	0	0	0	4
910	Delta(2420)-	2.42	0.4	12	1	0	0	0	0	-1	2
-97	Anti-Delta(2420)++	2.42	0.4	12	-1	0	0	0	0	-2	2
-98	Anti-Delta(2420)+	2.42	0.4	12	-1	0	0	0	0	-1	4
-99	Anti-Delta(2420)0	2.42	0.4	12	-1	0	0	0	0	0	4
-910	Anti-Delta(2420)-	2.42	0.4	12	-1	0	0	0	0	1	2
1031	Delta(2950)++	2.95	0.5	16	1	0	0	0	0	2	1
1032	Delta(2950)+	2.95	0.5	16	1	0	0	0	0	1	2
1033	Delta(2950)0	2.95	0.5	16	1	0	0	0	0	0	2
1034	Delta(2950)-	2.95	0.5	16	1	0	0	0	0	-1	1
-1031	Anti-Delta(2950)++	2.95	0.5	16	-1	0	0	0	0	-2	1
-1032	Anti-Delta(2950)+	2.95	0.5	16	-1	0	0	0	0	-1	2
-1033	Anti-Delta(2950)0	2.95	0.5	16	-1	0	0	0	0	0	2
-1034	Anti-Delta(2950)-	2.95	0.5	16	-1	0	0	0	0	1	1
1027	Delta(2750)++	2.75	0.425	14	1	0	0	0	0	2	1
1028	Delta(2750)+	2.75	0.425	14	1	0	0	0	0	1	2
1029	Delta(2750)0	2.75	0.425	14	1	0	0	0	0	0	2
1030	Delta(2750)-	2.75	0.425	14	1	0	0	0	0	-1	1
-1027	Anti-Delta(2750)++	2.75	0.425	14	-1	0	0	0	0	-2	1
-1028	Anti-Delta(2750)+	2.75	0.425	14	-1	0	0	0	0	-1	2
-1029	Anti-Delta(2750)0	2.75	0.425	14	-1	0	0	0	0	0	2
-1030	Anti-Delta(2750)-	2.75	0.425	14	-1	0	0	0	0	1	1
1023	Delta(2400)++	2.4	0.6	10	1	0	0	0	0	2	2
1024	Delta(2400)+	2.4	0.6	10	1	0	0	0	0	1	4
1025	Delta(2400)0	2.4	0.6	10	1	0	0	0	0	0	4
1026	Delta(2400)-	2.4	0.6	10	1	0	0	0	0	-1	2
-1023	Anti-Delta(2400)++	2.4	0.6	10	-1	0	0	0	0	-2	2
-1024	Anti-Delta(2400)+	2.4	0.6	10	-1	0	0	0	0	-1	4
-1025	Anti-Delta(2400)0	2.4	0.6	10	-1	0	0	0	0	0	4
-1026	Anti-Delta(2400)-	2.4	0.6	10	-1	0	0	0	0	1	2
1019	Delta(2390)++	2.39	0.3	8	1	0	0	0	0	2	2
1020	Delta(2390)+	2.39	0.3	8	1	0	0	0	0	1	4
1021	Delta(2390)0	2.39	0.3	8	1	0	0	0	0	0	4
1022	Delta(2390)-	2.39	0.3	8	1	0	0	0	0	-1	2
-1019	Anti-Delta(2390)++	2.39	0.3	8	-1	0	0	0	0	-2	2
-1020	Anti-Delta(2390)+	2.39	0.3	8	-1	0	0	0	0	-1	4
-1021	Anti-Delta(2390)0	2.39	0.3	8	-1	0	0	0	0	0	4
-1022	Anti-Delta(2390)-	2.39	0.3	8	-1	0	0	0	0	1	2
1015	Delta(2350)++	2.35	0.35	6	1	0	0	0	0	2	2
1016	Delta(2350)+	2.35	0.35	6	1	0	0	0	0	1	4
1017	Delta(2350)0	2.35	0.35	6	1	0	0	0	0	0	4
1018	Delta(2350)-	2.35	0.35	6	1	0	0	0	0	-1	2
-1015	Anti-Delta(2350)++	2.35	0.35	6	-1	0	0	0	0	-2	2
-1016	Anti-Delta(2350)+	2.35	0.35	6	-1	0	0	0	0	-1	4
-1017	Anti-Delta(2350)0	2.35	0.35	6	-1	0	0	0	0	0	4
-1018	Anti-Delta(2350)-	2.35	0.35	6	-1	0	0	0	0	1	2
1011	Delta(2300)++	2.3	0.3	10	1	0	0	0	0	2	2
1012	Delta(2300)+	2.3	0.3	10	1	0	0	0	0	1	4
1013	Delta(2300)0	2.3	0.3	10	1	0	0	0	0	0	4
1014	Delta(2300)-	2.3	0.3	10	1	0	0	0	0	-1	2
-1011	Anti-Delta(2300)++	2.3	0.3	10	-1	0	0	0	0	-2	2
-1012	Anti-Delta(2300)+	2.3	0.3	10	-1	0	0	0	0	-1	4
-1013	Anti-Delta(2300)0	2.3	0.3	10	-1	0	0	0	0	0	4
-1014	Anti-Delta(2300)-	2.3	0.3	10	-1	0	0	0	0	1	2
1007	Delta(2200)++	2.2	0.4	8	1	0	0	0	0	2	2
1008	Delta(2200)+	2.2	0.4	8	1	0	0	0	0	1	4
1009	Delta(2200)0	2.2	0.4	8	1	0	0	0	0	0	4
1010	Delta(2200)-	2.2	0.4	8	1	0	0	0	0	-1	2
-1007	Anti-Delta(2200)++	2.2	0.4	8	-1	0	0	0	0	-2	2
-1008	Anti-Delta(2200)+	2.2	0.4	8	-1	0	0	0	0	-1	4
-1009	Anti-Delta(2200)0	2.2	0.4	8	-1	0	0	0	0	0	4
-1010	Anti-Delta(2200)-	2.2	0.4	8	-1	0	0	0	0	1	2
1003	Delta(2150)++	2.15	0.15	2	1	0	0	0	0	2	2
1004	Delta(2150)+	2.15	0.15	2	1	0	0	0	0	1	4
1005	Delta(2150)0	2.15	0.15	2	1	0	0	0	0	0	4
1006	Delta(2150)-	2.15	0.15	2	1	0	0	0	0	-1	2
-1003	Anti-Delta(2150)++	2.15	0.15	2	-1	0	0	0	0	-2	2
-1004	Anti-Delta(2150)+	2.15	0.15	2	-1	0	0	0	0	-1	4
-1005	Anti-Delta(2150)0	2.15	0.15	2	-1	0	0	0	0	0	4
-1006	Anti-Delta(2150)-	2.15	0.15	2	-1	0	0	0	0	1	2
-3128	Anti-Lambda(2100)	2.1	0.2	8	-1	1	0	0	0	0	11
3128	Lambda(2100)	2.1	0.2	8	1	-1	0	0	0	0	11
-23126	Anti-Lambda(2110)	2.11	0.2	6	-1	1	0	0	0	0	7
23126	Lambda(2110)	2.11	0.2	6	1	-1	0	0	0	0	7
1145	Lambda(2325)	2.325	0.208988077	4	1	-1	0	0	0	0	3
-1145	Anti-Lambda(2325)	2.325	0.208988077	4	-1	1	0	0	0	0	3
-911	Anti-Lambda(2350)	2.35	0.15	10	-1	1	0	0	0	0	5
911	Lambda(2350)	2.35	0.15	10	1	-1	0	0	0	0	5
-1144	Anti-Lambda(2050)	2.056	0.493	4	-1	1	0	0	0	0	10
1144	Lambda(2050)	2.056	0.493	4	1	-1	0	0	0	0	10
1142	Lambda(2000)	2	0.149885469	2	1	-1	0	0	0	0	7
-1142	Anti-Lambda(2000)	2	0.149885469	2	-1	1	0	0	0	0	7
-23124	Anti-Lambda(1890)	1.89	0.1	4	-1	1	0	0	0	0	11
23124	Lambda(1890)	1.89	0.1	4	1	-1	0	0	0	0	11
-43122	Anti-Lambda(1800)	1.8	0.3	2	-1	1	0	0	0	0	11
43122	Lambda(1800)	1.8	0.3	2	1	-1	0	0	0	0	11
-53122	Anti-Lambda(1810)	1.81	0.15	2	-1	1	0	0	0	0	7
53122	Lambda(1810)	1.81	0.15	2	1	-1	0	0	0	0	7
-3126	Anti-Lambda(1820)	1.82	0.08	6	-1	1	0	0	0	0	11
3126	Lambda(1820)	1.82	0.08	6	1	-1	0	0	0	0	11
-13126	Anti-Lambda(1830)	1.83	0.095	6	-1	1	0	0	0	0	9
13126	Lambda(1830)	1.83	0.095	6	1	-1	0	0	0	0	9
-33122	Anti-Lambda(1670)	1.67	0.035	2	-1	1	0	0	0	0	11
33122	Lambda(1670)	1.67	0.035	2	1	-1	0	0	0	0	11
-13124	Anti-Lambda(1690)	1.69	0.06	4	-1	1	0	0	0	0	11
13124	Lambda(1690)	1.69	0.06	4	1	-1	0	0	0	0	11
-1143	Anti-Lambda(1710)	1.713	0.18	2	-1	1	0	0	0	0	10
1143	Lambda(1710)	1.713	0.18	2	1	-1	0	0	0	0	10
-23122	Anti-Lambda(1600)	1.6	0.15	2	-1	1	0	0	0	0	5
23122	Lambda(1600)	1.6	0.15	2	1	-1	0	0	0	0	5
-13122	Anti-Lambda(1405)	1.406	0.05	2	-1	1	0	0	0	0	3
13122	Lambda(1405)	1.406	0.05	2	1	-1	0	0	0	0	3
-3124	Anti-Lambda(1520)	1.5195	0.0156	4	-1	1	0	0	0	0	11
3124	Lambda(1520)	1.5195	0.0156	4	1	-1	0	0	0	0	11
-3122	Anti-Lambda	1.11568	0	2	-1	1	0	0	0	0	1
3122	Lambda	1.11568	0	2	1	-1	0	0	0	0	1
1057	Lambda(2020)	2.02	0.2	8	1	-1	0	0	0	0	8
-1057	Anti-Lambda(2020)	2.02	0.2	8	-1	1	0	0	0	0	8
-3222	Anti-Sigma+	1.1894	0	2	-1	1	0	0	0	-1	1
3222	Sigma+	1.1894	0	2	1	-1	0	0	0	1	1
-3212	Anti-Sigma0	1.1926	0	2	-1	1	0	0	0	0	1
3212	Sigma0	1.1926	0	2	1	-1	0	0	0	0	1
-3112	Anti-Sigma-	1.1975	0	2	-1	1	0	0	0	1	1
3112	Sigma-	1.1975	0	2	1	-1	0	0	0	-1	1
-3224	Anti-Sigma(1385)+	1.3828	0.036	4	-1	1	0	0	0	-1	3
3224	Sigma(1385)+	1.3828	0.036	4	1	-1	0	0	0	1	3
-3214	Anti-Sigma(1385)0	1.3837	0.036	4	-1	1	0	0	0	0	4
3214	Sigma(1385)0	1.3837	0.036	4	1	-1	0	0	0	0	4
-3114	Anti-Sigma(1385)-	1.3872	0.0394	4	-1	1	0	0	0	1	3
3114	Sigma(1385)-	1.3872	0.0394	4	1	-1	0	0	0	-1	3
-26	Anti-Sigma(1580)-	1.58	0.06	4	-1	1	0	0	0	1	4
-25	Anti-Sigma(1580)0	1.58	0.015	4	-1	1	0	0	0	0	6
-24	Anti-Sigma(1580)+	1.58	0.015	4	-1	1	0	0	0	-1	4
24	Sigma(1580)+	1.58	0.015	4	1	-1	0	0	0	1	4
25	Sigma(1580)0	1.58	0.015	4	1	-1	0	0	0	0	6
26	Sigma(1580)-	1.58	0.015	4	1	-1	0	0	0	-1	4
-29	Anti-Sigma(1620)-	1.62	0.09	2	-1	1	0	0	0	1	4
-28	Anti-Sigma(1620)0	1.62	0.09	2	-1	1	0	0	0	0	6
-27	Anti-Sigma(1620)+	1.62	0.09	2	-1	1	0	0	0	-1	4
27	Sigma(1620)+	1.62	0.09	2	1	-1	0	0	0	1	4
28	Sigma(1620)0	1.62	0.09	2	1	-1	0	0	0	0	6
29	Sigma(1620)-	1.62	0.09	2	1	-1	0	0	0	-1	4
-13222	Anti-Sigma(1660)+	1.66	0.1	2	-1	1	0	0	0	-1	4
-13212	Anti-Sigma(1660)0	1.66	0.1	2	-1	1	0	0	0	0	6
-13112	Anti-Sigma(1660)-	1.66	0.1	2	-1	1	0	0	0	1	4
13112	Sigma(1660)-	1.66	0.1	2	1	-1	0	0	0	-1	4
13212	Sigma(1660)0	1.66	0.1	2	1	-1	0	0	0	0	6
13222	Sigma(1660)+	1.66	0.1	2	1	-1	0	0	0	1	4
-13224	Anti-Sigma(1670)+	1.67	0.06	4	-1	1	0	0	0	-1	4
-13214	Anti-Sigma(1670)0	1.67	0.06	4	-1	1	0	0	0	0	5
-13114	Anti-Sigma(1670)-	1.67	0.06	4	-1	1	0	0	0	1	4
13114	Sigma(1670)-	1.67	0.06	4	1	-1	0	0	0	-1	4
13214	Sigma(1670)0	1.67	0.06	4	1	-1	0	0	0	0	5
13224	Sigma(1670)+	1.67	0.06	4	1	-1	0	0	0	1	4
-32	Anti-Sigma(1730)-	1.727	0.276	4	-1	1	0	0	0	1	4
-31	Anti-Sigma(1730)0	1.727	0.276	4	-1	1	0	0	0	0	6
-30	Anti-Sigma(1730)+	1.727	0.276	4	-1	1	0	0	0	-1	4
30	Sigma(1730)+	1.727	0.276	4	1	-1	0	0	0	1	4
31	Sigma(1730)0	1.727	0.276	4	1	-1	0	0	0	0	6
32	Sigma(1730)-	1.727	0.276	4	1	-1	0	0	0	-1	4
-23222	Anti-Sigma(1750)+	1.75	0.09	2	-1	1	0	0	0	-1	5
-23212	Anti-Sigma(1750)0	1.75	0.09	2	-1	1	0	0	0	0	8
-23112	Anti-Sigma(1750)-	1.75	0.09	2	-1	1	0	0	0	1	5
23112	Sigma(1750)-	1.75	0.09	2	1	-1	0	0	0	-1	5
